epoch,train_loss,val_loss,train_grad_norm,learning_rate,val_rmse,val_mae,val_r2,val_nrmse,val_relative_l2,val_residual_mean,val_residual_std
1,0.018333817534666095,0.0012641748180612922,0.0,0.0020246394393832255,0.04400246400666508,0.03523905202746391,0.9831809401512146,0.018514107227405915,0.12948501983280447,-0.032821089029312134,0.029308579862117767
2,0.00273087902718948,0.0008799186907708645,0.0,0.0020246394393832255,0.03671087227432178,0.03022664226591587,0.9882932305335999,0.015446158324121266,0.10802822319390962,-0.027361642569303513,0.024475062265992165
3,0.0010915109580512056,0.00040936630102805793,0.0,0.0020246394393832255,0.025039719343868706,0.020036790519952774,0.9945536255836487,0.010535502030211657,0.0736838042285847,0.013155425898730755,0.021305454894900322
4,0.00036200043379924155,0.0002501759154256433,0.0,0.0020246394393832255,0.01957474722793054,0.016795609146356583,0.9966715574264526,0.0082361062569673,0.05760214808561216,0.00056056072935462,0.019566718488931656
5,0.00017159310421751192,0.00016626481374260038,0.0,0.0020246394393832255,0.01595782204907327,0.013139129616320133,0.9977879524230957,0.006714279193266397,0.04695870551825546,-0.0037027348298579454,0.015522300265729427
6,9.485983658426751e-05,9.282393148168921e-05,0.0,0.0020246394393832255,0.011923490325413675,0.008883247151970863,0.9987650513648987,0.00501682765711048,0.035086977665192635,-0.00341144111007452,0.011425046250224113
7,6.182394645293243e-05,6.689623842248693e-05,0.0,0.0020246394393832255,0.010122185083424995,0.007216102909296751,0.9991099834442139,0.004258925590662217,0.02978631558947245,-0.0047582220286130905,0.008934088982641697
8,4.8143804128307645e-05,4.761576565215364e-05,0.0,0.0020246394393832255,0.008539822027268698,0.005647709593176842,0.9993665218353271,0.0035931437996714693,0.025129932090849707,-0.0033919005654752254,0.007837319746613503
9,3.886825834342744e-05,3.667946657515131e-05,0.0,0.0020246394393832255,0.007495229755947965,0.0045089139603078365,0.9995120167732239,0.003153629927965963,0.022056032427233356,-0.0013328769709914923,0.00737576512619853
10,3.3674171289830054e-05,3.350499537191354e-05,0.0,0.0020246394393832255,0.007163549750227577,0.004503002855926752,0.9995542168617249,0.0030140750341726584,0.021080009385947923,0.0017231189412996173,0.006953222211450338
