epoch,train_loss,val_loss,train_grad_norm,learning_rate,val_rmse,val_mae,val_r2,val_nrmse,val_relative_l2,val_residual_mean,val_residual_std
1,0.025399762723180983,0.008171485736966133,0.0,0.0020246394393832255,0.11187265888487083,0.10603147000074387,0.8912833333015442,0.04707060045764197,0.32920498578474106,-0.003855746937915683,0.11180619895458221
2,0.003838462470513251,0.00410755630582571,0.0,0.0020246394393832255,0.07931680593270132,0.07092279940843582,0.9453514814376831,0.03337267317009671,0.23340367715052135,-0.0039513795636594296,0.0792183205485344
3,0.001962712674867362,0.0005317884497344494,0.0,0.0020246394393832255,0.02853927256400865,0.02365732006728649,0.9929248690605164,0.012007944654239952,0.0839818242293931,0.005028577987104654,0.0280927624553442
4,0.0008701765166026436,0.0005939740221947432,0.0,0.0020246394393832255,0.0301617978853152,0.02095521055161953,0.9920975565910339,0.012690624782636866,0.08875641712232271,0.011295397765934467,0.027966909110546112
5,0.00031930582513774023,0.00033023502328433096,0.0,0.0020246394393832255,0.022489771527618205,0.016228599473834038,0.9956064224243164,0.009462607401238143,0.06618013275151852,0.004278757609426975,0.022078994661569595
6,0.00016371746864428537,0.00012048477219650522,0.0,0.0020246394393832255,0.013584371563139803,0.009483672678470612,0.9983970522880554,0.0057156460987911675,0.03997440380372631,0.001666428754106164,0.01348177157342434
7,8.55399763774282e-05,7.776747224852443e-05,0.0,0.0020246394393832255,0.010913712875014827,0.0077683646231889725,0.998965322971344,0.004591962177084883,0.032115531298912356,0.004630323499441147,0.009882775135338306
8,6.422156810812239e-05,5.182687164051458e-05,0.0,0.0020246394393832255,0.008909451067972782,0.006039109081029892,0.9993104934692383,0.0037486658107325327,0.026217632663300416,-0.003226653905585408,0.008304639719426632
9,4.141826098526103e-05,3.462360837147571e-05,0.0,0.0020246394393832255,0.007282150421640393,0.004507994279265404,0.9995393753051758,0.003063976456680421,0.021429012232665922,0.0009338546660728753,0.007222023792564869
10,4.2046074668178335e-05,4.861739944317378e-05,0.0,0.0020246394393832255,0.008629176169742916,0.0060954466462135315,0.9993531703948975,0.003630739698272284,0.025392873594960577,0.005217766389250755,0.006872961763292551
11,4.027442628284916e-05,6.889762880746275e-05,0.0,0.0020246394393832255,0.010272486774389604,0.008429432287812233,0.9990833401679993,0.004322165267934783,0.030228606216292093,0.008010069839656353,0.0064313896000385284
12,4.703444473206117e-05,8.430088928434998e-05,0.0,0.0020246394393832255,0.011362910660263754,0.009918531402945518,0.9988784193992615,0.004780962864890733,0.03343736787334062,0.009580563753843307,0.006109707988798618
13,3.9318051777728317e-05,4.420521145220846e-05,0.0,0.0020246394393832255,0.00822830244408307,0.006288654636591673,0.9994118809700012,0.003462071435958794,0.02421323142775203,0.005732371471822262,0.005902954842895269
