epoch,train_loss,val_loss,train_grad_norm,learning_rate,val_rmse,val_mae,val_r2,val_nrmse,val_relative_l2,val_residual_mean,val_residual_std
1,0.08539329138067034,0.06220493093132973,0.0,0.0020246394393832255,0.30866391555229195,0.24732111394405365,0.17240118980407715,0.12987083698086765,0.9082979918626705,0.184418722987175,0.24751394987106323
2,0.048775073140859604,0.04425127059221268,0.0,0.0020246394393832255,0.26033727230337356,0.20702378451824188,0.411263644695282,0.10953732440949114,0.7660884386257261,0.08681853860616684,0.24543438851833344
3,0.04223227045602269,0.038532890379428864,0.0,0.0020246394393832255,0.2429345131330542,0.19658337533473969,0.48734337091445923,0.10221508560751834,0.7148776692162997,0.006587095092982054,0.24284520745277405
4,0.038996165411339864,0.036730583757162094,0.0,0.0020246394393832255,0.23718509093607926,0.18384449183940887,0.5113219022750854,0.09979600700695865,0.6979589951256863,-0.003158392384648323,0.23716406524181366
5,0.037062725673119225,0.0354837104678154,0.0,0.0020246394393832255,0.23312453634251773,0.1793775111436844,0.5279107689857483,0.09808752215627968,0.6860102311002682,0.02891523204743862,0.23132435977458954
6,0.03586961411767536,0.0356774739921093,0.0,0.0020246394393832255,0.23376016239015138,0.1823459416627884,0.5253329277038574,0.0983549628341617,0.6878804090643665,0.03752829134464264,0.23072807490825653
7,0.035341980763607554,0.03423919156193733,0.0,0.0020246394393832255,0.22899985564010766,0.17602305114269257,0.544468343257904,0.09635205614256588,0.6738725199370622,-0.018322566524147987,0.2282656878232956
8,0.034017679591973625,0.03473711386322975,0.0,0.0020246394393832255,0.23065896186066517,0.1769193559885025,0.5378438234329224,0.09705012774292911,0.6787546701747378,0.04362117499113083,0.22649669647216797
9,0.03453102997607655,0.033543892204761505,0.0,0.0020246394393832255,0.2266627780379726,0.17251306772232056,0.5537188649177551,0.09536872699722204,0.6669950365974521,-0.0248991958796978,0.22529104351997375
10,0.033462794290648565,0.03311712294816971,0.0,0.0020246394393832255,0.22521627780165626,0.1699438840150833,0.5593967437744141,0.09476010970534557,0.6627385703937846,-0.02239685133099556,0.22409988939762115
11,0.03315761354234484,0.03259887918829918,0.0,0.0020246394393832255,0.22344713957206866,0.1687868982553482,0.5662916898727417,0.09401574196090001,0.657532694087389,-0.0014110953779891133,0.2234426885843277
12,0.03314554546442297,0.032771483063697815,0.0,0.0020246394393832255,0.224037927892266,0.16737797856330872,0.5639952421188354,0.09426431709312842,0.6592709344308979,-0.019371971487998962,0.2231988161802292
13,0.03328068181872368,0.03225455433130264,0.0,0.0020246394393832255,0.22226392748675564,0.16616524755954742,0.5708727836608887,0.09351790358037364,0.6540507599176166,0.0019872174598276615,0.22225503623485565
14,0.032998863607645035,0.0324728824198246,0.0,0.0020246394393832255,0.22301491910963983,0.16723695397377014,0.56796795129776,0.09383388450887017,0.65626088691594,-0.011896178126335144,0.2226974070072174
15,0.03272140088180701,0.03193105384707451,0.0,0.0020246394393832255,0.22114651795034382,0.16542762517929077,0.5751767158508301,0.0930477517277201,0.6507627680925248,0.009542322717607021,0.22094054520130157
16,0.032690528159340225,0.03236301988363266,0.0,0.0020246394393832255,0.2226373262896574,0.16798977553844452,0.5694296956062317,0.09367501172491893,0.6551496596064382,-0.02804737538099289,0.22086361050605774
17,0.03267339596317874,0.03179068863391876,0.0,0.0020246394393832255,0.220659918480289,0.1652819961309433,0.5770441293716431,0.09284301422111073,0.649330747679818,-0.014585046097636223,0.22017736732959747
18,0.03201447220312224,0.031533706933259964,0.0,0.0020246394393832255,0.21976624024620683,0.16455906629562378,0.580463171005249,0.09246699767235358,0.6467009774749165,-0.013382136821746826,0.219358429312706
19,0.03196038968033261,0.03164762631058693,0.0,0.0020246394393832255,0.2201628613071534,0.16534072160720825,0.5789475440979004,0.09263387661917574,0.6478681144395483,-0.021145977079868317,0.2191449999809265
20,0.03208524485429128,0.031777963042259216,0.0,0.0020246394393832255,0.22061574944886925,0.16786327958106995,0.5772134065628052,0.0928244300303774,0.6492007348178477,-0.0191081203520298,0.21978668868541718
21,0.0319052678015497,0.03297039493918419,0.0,0.0020246394393832255,0.22471679938155,0.17389562726020813,0.5613489151000977,0.0945499533598686,0.6612687422224858,-0.025286203250288963,0.2232896238565445
22,0.0320088141080406,0.033204540610313416,0.0,0.0020246394393832255,0.2255133309705877,0.1745625138282776,0.5582337379455566,0.09488509530208407,0.6636127316000179,0.03933047130703926,0.22205714881420135
23,0.0320489067170355,0.033336952328681946,0.0,0.0020246394393832255,0.22596251032732664,0.17429207265377045,0.55647212266922,0.09507408823606481,0.6649344908403946,0.04898156598210335,0.22058983147144318
24,0.031791578978300095,0.0346929132938385,0.0,0.0020246394393832255,0.23051216233866237,0.17931106686592102,0.5384318828582764,0.09698836160885807,0.6783226993474794,0.0585334375500679,0.22295670211315155
25,0.03175086652239164,0.03099374659359455,0.0,0.0020246394393832255,0.21787655531579242,0.16464345157146454,0.587647020816803,0.09167190971040659,0.6411400290308593,0.021365223452448845,0.21682649850845337
26,0.0308103213707606,0.030652612447738647,0.0,0.0020246394393832255,0.21667420293160278,0.16186600923538208,0.5921856164932251,0.09116601801846311,0.6376021393783707,0.02535611018538475,0.21518543362617493
27,0.030582541599869728,0.03051755391061306,0.0,0.0020246394393832255,0.21619634535979784,0.1615580916404724,0.593982458114624,0.0909649586795478,0.6361958282415067,0.005769441369920969,0.21611933410167694
28,0.03061637468636036,0.030155010521411896,0.0,0.0020246394393832255,0.21490830405294986,0.16003699600696564,0.5988059043884277,0.0904230132361131,0.632405520244382,0.008764908649027348,0.21472950279712677
29,0.030375155102875497,0.029689200222492218,0.0,0.0020246394393832255,0.2132419871426976,0.15895487368106842,0.6050032377243042,0.08972190772650852,0.6275021518343087,0.004229773301631212,0.21320003271102905
30,0.030881895994146664,0.030682969838380814,0.0,0.0020246394393832255,0.21678147819763288,0.1628241091966629,0.5917816758155823,0.09121115425851159,0.6379177081367521,-0.036099281162023544,0.21375463902950287
31,0.030978616947929066,0.030684558674693108,0.0,0.0020246394393832255,0.21678708887781042,0.16532988846302032,0.591760516166687,0.0912135149611852,0.6379341602401879,-0.021274128928780556,0.21574071049690247
32,0.030457183718681335,0.032042864710092545,0.0,0.0020246394393832255,0.2215333615311512,0.16964216530323029,0.5736891031265259,0.09321051678410913,0.6519010336778682,0.04817686602473259,0.21623140573501587
33,0.03005841001868248,0.032122161239385605,0.0,0.0020246394393832255,0.22180730028633389,0.16945801675319672,0.5726341605186462,0.09332577695423112,0.6527070950910497,0.0559878796339035,0.21462488174438477
34,0.030247154956062634,0.030835092067718506,0.0,0.0020246394393832255,0.21731819158873283,0.1618679165840149,0.5897578001022339,0.09143697727768851,0.6394971100665884,-0.05111328139901161,0.21122175455093384
35,0.03136520501640108,0.03189234435558319,0.0,0.0020246394393832255,0.2210124220064823,0.16462422907352448,0.5756916999816895,0.09299133064450449,0.6503680550928242,-0.06231606751680374,0.21204529702663422
36,0.031337650078866214,0.031265780329704285,0.0,0.0020246394393832255,0.21883061320079542,0.16365019977092743,0.5840278267860413,0.09207333109402324,0.6439476560976949,0.041229769587516785,0.21491149067878723
37,0.0309199591477712,0.02967139333486557,0.0,0.0020246394393832255,0.21317802068928463,0.1579584926366806,0.6052401065826416,0.08969499373875399,0.6273139379378998,0.025775911286473274,0.2116139829158783
38,0.030131108231014676,0.02910201996564865,0.0,0.0020246394393832255,0.2111227493640468,0.15599198639392853,0.612815260887146,0.08883023503589811,0.6212659339080051,-0.020162777975201607,0.21015775203704834
39,0.029377522153986826,0.029629090800881386,0.0,0.0020246394393832255,0.21302601245251837,0.15993931889533997,0.6058028936386108,0.08963103602960132,0.6268666606968598,0.028047798201441765,0.21117150783538818
40,0.029467681422829628,0.030935311689972878,0.0,0.0020246394393832255,0.21767106665070352,0.16452689468860626,0.5884244441986084,0.09158545002535586,0.6405355631692489,0.05386656895279884,0.2109006643295288
41,0.030304360306925245,0.030139928683638573,0.0,0.0020246394393832255,0.21485455225750835,0.16221728920936584,0.5990065336227417,0.09040039708206503,0.6322474150720881,-0.03168240934610367,0.2125057876110077
42,0.029582042660978105,0.03198830038309097,0.0,0.0020246394393832255,0.2213446652486261,0.16779731214046478,0.5744150876998901,0.0931311225209253,0.6513456949886343,-0.059441905468702316,0.21321378648281097
43,0.029870777908298705,0.02842624858021736,0.0,0.0020246394393832255,0.20865716006126378,0.1534670889377594,0.6218059062957764,0.08779283438661731,0.614010418810061,-0.007037671748548746,0.20853842794895172
44,0.0288694498853551,0.030376387760043144,0.0,0.0020246394393832255,0.2156957119942813,0.1615368127822876,0.5958606004714966,0.09075431638893912,0.6347227463115896,0.04961612448096275,0.20991159975528717
45,0.029652259002129238,0.029785171151161194,0.0,0.0020246394393832255,0.21358637031693553,0.1592450737953186,0.6037263870239258,0.0898668074988074,0.6285156289025053,0.04106594994664192,0.20960135757923126
46,0.02975181345310476,0.02959379181265831,0.0,0.0020246394393832255,0.2128990854104574,0.16013659536838531,0.6062725186347961,0.08957763127330362,0.6264931200419708,-0.03941931948065758,0.20921792089939117
47,0.0302480376429028,0.02977999672293663,0.0,0.0020246394393832255,0.21356780291541536,0.15892162919044495,0.6037952303886414,0.08985899523487084,0.628460956592202,-0.033880721777677536,0.21086324751377106
48,0.02998636021382279,0.032565638422966,0.0,0.0020246394393832255,0.22333319970620366,0.16874822974205017,0.5667338967323303,0.09396780157979359,0.6571971903290228,0.06525620073080063,0.21358686685562134
49,0.02973488097389539,0.028892017900943756,0.0,0.0020246394393832255,0.21035964723597897,0.155533567070961,0.6156091690063477,0.08850915859294325,0.6190203363579846,-0.03598729521036148,0.20725850760936737
50,0.02905700479944547,0.027893785387277603,0.0,0.0020246394393832255,0.20669367096740737,0.15108215808868408,0.6288901567459106,0.08696669320466001,0.6082325684006512,0.0038337537553161383,0.20665813982486725
51,0.028125266648001142,0.02789088524878025,0.0,0.0020246394393832255,0.20668292883532277,0.15052342414855957,0.6289286613464355,0.08696217343537539,0.60820085571102,0.007946212776005268,0.2065301388502121
52,0.027629325580265787,0.027873195707798004,0.0,0.0020246394393832255,0.20661737350863404,0.15274327993392944,0.6291640996932983,0.08693459092664453,0.6080080590559939,-0.008105839602649212,0.20645833015441895
53,0.02740114451282554,0.027143482118844986,0.0,0.0020246394393832255,0.20389483445466178,0.1490224003791809,0.638872504234314,0.08578907825789017,0.5999965262689682,0.0011836140183731914,0.20389141142368317
54,0.026845305951105222,0.027849728241562843,0.0,0.0020246394393832255,0.20653037896349977,0.15245220065116882,0.6294763088226318,0.08689798783240482,0.6077520661596364,-0.03496933728456497,0.2035483717918396
55,0.02686465572979715,0.02682332880795002,0.0,0.0020246394393832255,0.2026888217353601,0.14673931896686554,0.6431318521499634,0.08528164647408405,0.596447546340626,-0.01412208192050457,0.20219625532627106
56,0.026699617505073547,0.027303559705615044,0.0,0.0020246394393832255,0.20449521008783506,0.150883749127388,0.6367426514625549,0.0860416872674131,0.6017631338883176,0.03409307450056076,0.20163320004940033
57,0.02671143805815114,0.02643795683979988,0.0,0.0020246394393832255,0.2012275415085626,0.14715774357318878,0.6482590436935425,0.08466681047753351,0.5921475897576811,0.008552011102437973,0.20104573667049408
58,0.02664837075604333,0.026578780263662338,0.0,0.0020246394393832255,0.20176274828121846,0.149736225605011,0.6463854312896729,0.08489199958458633,0.5937224547564864,-0.008712842129170895,0.20157454907894135
59,0.02590801753103733,0.026652267202734947,0.0,0.0020246394393832255,0.20204147789446048,0.1471686065196991,0.6454077959060669,0.08500927551591222,0.5945427227213814,0.03821726143360138,0.1983940452337265
60,0.026027767401602533,0.0262314286082983,0.0,0.0020246394393832255,0.20044001998542427,0.14620864391326904,0.651006817817688,0.08433545953498028,0.5898300428973703,0.019802888855338097,0.19945938885211945
61,0.02717579321728812,0.03267659991979599,0.0,0.0020246394393832255,0.22371334807994042,0.1663501262664795,0.5652576684951782,0.09412774961708124,0.6583160250178293,-0.09782139211893082,0.20119301974773407
62,0.029607333863774937,0.027486128732562065,0.0,0.0020246394393832255,0.20517774614557996,0.15123428404331207,0.634313702583313,0.08632886540720422,0.6037717111626559,-0.04309900477528572,0.2006000578403473
63,0.027927581427825823,0.02876720391213894,0.0,0.0020246394393832255,0.20990476522222964,0.16067926585674286,0.6172698140144348,0.08831776625688913,0.6176818500486552,0.0446627251803875,0.20509815216064453
64,0.029270775409208402,0.027467211708426476,0.0,0.0020246394393832255,0.20510712373157255,0.15477842092514038,0.6345654726028442,0.08629915091336603,0.6035638830593654,-0.014247586019337177,0.204611673951149
65,0.026344335327545803,0.026150396093726158,0.0,0.0020246394393832255,0.2001302008462349,0.14620622992515564,0.6520848274230957,0.08420510263580333,0.5889183488980619,-0.011356211267411709,0.19980773329734802
66,0.026101410388946533,0.02547374740242958,0.0,0.0020246394393832255,0.1975239959607511,0.1395990550518036,0.6610872745513916,0.08310853775482013,0.5812493773176729,-0.002395873423665762,0.19750946760177612
67,0.02588703648911582,0.025562195107340813,0.0,0.0020246394393832255,0.19786661962545976,0.14291344583034515,0.6599105000495911,0.08325269721066565,0.5822574925582874,0.02817590907216072,0.19585026800632477
68,0.02620036444730229,0.029325710609555244,0.0,0.0020246394393832255,0.21193259900848987,0.1598045527935028,0.6098392009735107,0.08917098057126233,0.6236491058717145,0.04038191959261894,0.20804981887340546
69,0.03221409829954306,0.02975556068122387,0.0,0.0020246394393832255,0.21348016810884177,0.16051875054836273,0.6041203141212463,0.08982212274960479,0.6282030389372253,-0.06530502438545227,0.20324625074863434
70,0.028688172085417643,0.02641460858285427,0.0,0.0020246394393832255,0.20113865105798226,0.14835263788700104,0.6485697031021118,0.08462940967803993,0.5918859600682245,0.027555938810110092,0.19924212992191315
71,0.02742355027132564,0.027197785675525665,0.0,0.0020246394393832255,0.20409870602009703,0.15232452750205994,0.6381499767303467,0.08587485754567087,0.600596317716789,0.04299028590321541,0.19951970875263214
72,0.027073371534546215,0.03005935065448284,0.0,0.0020246394393832255,0.21456716246613072,0.15913692116737366,0.6000785827636719,0.09027947736691404,0.6314018502796261,-0.07990957796573639,0.19913193583488464
73,0.027402719896700647,0.02788880653679371,0.0,0.0020246394393832255,0.2066752233547648,0.1561882197856903,0.6289563775062561,0.08695893134208563,0.6081783543662095,0.04913574457168579,0.20074941217899323
74,0.025357216596603394,0.02532445825636387,0.0,0.0020246394393832255,0.1969443717473145,0.14002051949501038,0.6630734205245972,0.08286465993839738,0.5795434454224153,-0.022071953862905502,0.1957036256790161
75,0.02496125300725301,0.026939714327454567,0.0,0.0020246394393832255,0.20312807190846366,0.14513076841831207,0.6415834426879883,0.0854664616881426,0.5977402508913695,-0.05720462650060654,0.19490677118301392
76,0.025264885276556015,0.02728806436061859,0.0,0.0020246394393832255,0.20443716247073573,0.14569176733493805,0.636948823928833,0.08601726363952013,0.6015923344746541,-0.06021742522716522,0.19536738097667694
77,0.02579360848499669,0.025588080286979675,0.0,0.0020246394393832255,0.19796678364476428,0.14020751416683197,0.6595661044120789,0.08329484138226138,0.5825520264546157,0.01800275221467018,0.19714650511741638
78,0.02428189478814602,0.026908880099654198,0.0,0.0020246394393832255,0.203011792987837,0.1512541025876999,0.6419937014579773,0.08541753714599781,0.5973981021330084,0.05602409690618515,0.19512839615345
