epoch,train_loss,val_loss,train_grad_norm,learning_rate,val_rmse,val_mae,val_r2,val_nrmse,val_residual_mean,val_residual_std
1,0.0063367214989349515,0.0008553637308068573,0.0,0.0020246394393832255,0.03619502002946601,0.03239243105053902,0.9886199235916138,0.015229112665648342,-0.013533355668187141,0.03356974571943283
2,0.00019245720000721382,5.8746678405441344e-05,0.0,0.0020246394393832255,0.009485605464284532,0.0070413644425570965,0.9992184042930603,0.003991083696040986,-0.005147956777364016,0.00796713586896658
3,3.495125513706755e-05,2.273711834277492e-05,0.0,0.0020246394393832255,0.005901210292851264,0.0035431459546089172,0.9996975064277649,0.002482943685080243,0.0014819948701187968,0.005712090525776148
4,2.2039472034001456e-05,1.7569380361237563e-05,0.0,0.0020246394393832255,0.005187423584161844,0.003037325106561184,0.9997662305831909,0.0021826167838373636,-0.0004239718255121261,0.005170068703591824
5,1.4887307900478066e-05,1.3541456610255409e-05,0.0,0.0020246394393832255,0.004554138070799058,0.0026757088489830494,0.999819815158844,0.0019161608894995947,0.0009589223773218691,0.004452038090676069
6,1.1821305504002208e-05,1.0294913408870343e-05,0.0,0.0020246394393832255,0.003970861656821115,0.0022063858341425657,0.9998630285263062,0.0016707464038478656,-0.00019411050016060472,0.003966114483773708
7,1.1209383111625876e-05,1.2833253094868269e-05,0.0,0.0020246394393832255,0.004433449220165885,0.0029257864225655794,0.9998292326927185,0.0018653808622393832,-0.0016994699835777283,0.00409478647634387
8,1.0446522004973043e-05,1.0874259714910295e-05,0.0,0.0020246394393832255,0.004081061567601723,0.002555498853325844,0.9998553395271301,0.0017171131928607197,-0.0009679048671387136,0.0039646215736866
9,9.165404519860333e-06,7.854200703150127e-06,0.0,0.0020246394393832255,0.003468361663222498,0.0017637540586292744,0.9998955130577087,0.0014593187264831072,-9.484740076004528e-06,0.003468348877504468
10,9.087894912746768e-06,8.026554496609606e-06,0.0,0.0020246394393832255,0.003506210828457956,0.0018938420107588172,0.9998931884765625,0.0014752438233942922,-0.0004699443525169045,0.003474574303254485
11,9.054973380833482e-06,7.448129053955199e-06,0.0,0.0020246394393832255,0.0033775125530497658,0.0017305394867435098,0.9999008774757385,0.0014210938178280464,-0.0005483249551616609,0.0033327064011245966
12,8.302285199793655e-06,7.24718620404019e-06,0.0,0.0020246394393832255,0.0033316400338101355,0.0017063129926100373,0.9999035596847534,0.001401792881865344,-0.00016071593563538045,0.003327761311084032
13,8.315619191177705e-06,1.0430378097225912e-05,0.0,0.0020246394393832255,0.003996901738214011,0.002660186495631933,0.9998612403869629,0.0016817028098128916,-0.0019439855823293328,0.003492297837510705
14,1.3247944908861037e-05,7.577109499834478e-06,0.0,0.0020246394393832255,0.0034066318514320622,0.0020187983755022287,0.9998992085456848,0.0014333458092745937,0.0012324240524321795,0.0031758893746882677
15,1.6174452418584093e-05,2.0103181668673642e-05,0.0,0.0020246394393832255,0.005548887608081582,0.004382144194096327,0.9997325539588928,0.002334703351005193,0.003965641837567091,0.003881216049194336
