epoch,train_loss,val_loss,train_grad_norm,learning_rate,val_rmse,val_mae,val_r2,val_nrmse,val_relative_l2,val_residual_mean,val_residual_std
1,0.037113855903347336,0.017833838239312172,0.0,0.0020246394393832255,0.1652707105054134,0.15147997438907623,0.7627315521240234,0.06953791622631199,0.4863381549758814,0.15146198868751526,0.06613370776176453
2,0.0065186195230732364,0.0036051711067557335,0.0,0.0020246394393832255,0.07430814704666502,0.05806174501776695,0.9520353674888611,0.031265271919395626,0.21866481510997843,0.046549681574106216,0.057920873165130615
3,0.002123153179935697,0.00018137309234589338,0.0,0.0020246394393832255,0.016667092943079765,0.012496940791606903,0.9975869655609131,0.007012706058246623,0.04904586278175831,0.005105586722493172,0.015865841880440712
4,0.0007593588185651848,0.0004847247328143567,0.0,0.0020246394393832255,0.027247149693115823,0.020306501537561417,0.9935510158538818,0.011464281886194286,0.08017954377538103,-0.01134871318936348,0.024771230295300484
5,0.00033319752401439473,0.0002937578537967056,0.0,0.0020246394393832255,0.021211344841695335,0.01864704117178917,0.9960917234420776,0.008924707324961322,0.06241813474575176,-0.017775297164916992,0.01157410629093647
6,0.00019713402677249783,7.759967411402613e-05,0.0,0.0020246394393832255,0.010901931274574398,0.007658910937607288,0.9989675879478455,0.004587005049824203,0.032080859865749004,0.00576894311234355,0.009250481612980366
7,8.660749760262358e-05,7.66060475143604e-05,0.0,0.0020246394393832255,0.010831909965325523,0.0076283784583210945,0.9989808201789856,0.004557543471776195,0.031874804717198425,0.006087387911975384,0.008959573693573475
8,5.653109878443906e-05,5.893812340218574e-05,0.0,0.0020246394393832255,0.009501049000816497,0.00683034211397171,0.999215841293335,0.003997581588778988,0.027958516685686642,-0.0010397149017080665,0.009443989023566246
9,4.375981977015423e-05,3.617197580751963e-05,0.0,0.0020246394393832255,0.007443197529050334,0.004448724910616875,0.9995187520980835,0.0031317372851376543,0.021902921029720197,0.0005570826469920576,0.007422321010380983
10,3.440124156542071e-05,3.459828076302074e-05,0.0,0.0020246394393832255,0.007279486451349252,0.0045052203349769115,0.9995396733283997,0.003062855586912461,0.02142117428331842,0.0014049408491700888,0.007142622955143452
11,3.194606082009462e-05,2.98833692795597e-05,0.0,0.0020246394393832255,0.006765318817415709,0.00415982399135828,0.9996024370193481,0.0028465187311839885,0.01990814358726796,0.0017590881325304508,0.006532621569931507
12,2.753783660914956e-05,2.8183012545923702e-05,0.0,0.0020246394393832255,0.006570027861917393,0.004128811880946159,0.999625027179718,0.0027643497487813053,0.01933346565666944,0.0016153781907632947,0.006368344184011221
13,2.5118247423152854e-05,2.356470031372737e-05,0.0,0.0020246394393832255,0.006007647115006155,0.0035690702497959137,0.9996864795684814,0.002527727148524961,0.017678567074950743,-1.529757128082565e-06,0.006007647141814232
14,2.3221845670680825e-05,2.1715946786571294e-05,0.0,0.0020246394393832255,0.0057671709929221675,0.003397734370082617,0.9997110962867737,0.00242654643488994,0.016970917538849647,-0.00033747870475053787,0.005757288541644812
15,2.1649109233597603e-05,2.0752921045641415e-05,0.0,0.0020246394393832255,0.0056378431599395165,0.0033468082547187805,0.9997239112854004,0.0023721315419656217,0.01659034807793146,-0.0006198774790391326,0.005603662226349115
16,2.063823922071606e-05,1.9309401977807283e-05,0.0,0.0020246394393832255,0.005438233445389006,0.0032081478275358677,0.9997431039810181,0.002288145434772618,0.016002957288506377,-1.0576144632068463e-05,0.005438223015516996
17,1.964299190149177e-05,1.8645876480150037e-05,0.0,0.0020246394393832255,0.00534398038541613,0.003189945127815008,0.9997519254684448,0.0022484883087856597,0.01572560444065644,0.0006436395924538374,0.005305078811943531
18,1.9724074061539592e-05,1.952381899172906e-05,0.0,0.0020246394393832255,0.005468343249695975,0.0035228764172643423,0.9997402429580688,0.002300814183173867,0.01609156492637019,-0.0014959186082705855,0.005259753204882145
19,1.9101830528395818e-05,1.7209627912961878e-05,0.0,0.0020246394393832255,0.005134039583734626,0.003078639041632414,0.9997710585594177,0.002160155380130796,0.015107817072590622,0.0007463333895429969,0.005079502705484629
20,1.793166080056431e-05,1.631393206480425e-05,0.0,0.0020246394393832255,0.004998649518630443,0.002976694144308567,0.9997829794883728,0.0021031897933290068,0.014709410655866999,-0.000283895613392815,0.004990581423044205
21,1.7354090535566986e-05,1.5948839063639753e-05,0.0,0.0020246394393832255,0.004942401112163797,0.00297277863137424,0.9997878074645996,0.002079523186192269,0.014543887143061533,-0.00042402156395837665,0.004924178589135408
22,1.6684405636624433e-05,1.4826989172433969e-05,0.0,0.0020246394393832255,0.004765406258758355,0.0028111892752349377,0.9998027086257935,0.0020050523180574526,0.014023048033542861,-0.00026847337721847,0.004757837392389774
