epoch,train_loss,val_loss,train_grad_norm,learning_rate,val_rmse,val_mae,val_r2,val_nrmse,val_residual_mean,val_residual_std
1,0.007839712366047833,0.0039574275724589825,0.12708256843596116,0.0008556382550548144,0.07785382294806524,0.05698707327246666,0.9473488330841064,0.03275712073545759,-0.009877331554889679,0.07722470909357071
2,0.0017494623381127086,0.0012756336946040392,0.05153823524741575,0.0008556382550548144,0.04420144092386402,0.034655019640922546,0.9830284714698792,0.018597827084099437,-0.005494607146829367,0.0438585989177227
3,0.000876132945349026,0.00023227078781928867,0.023330227403412583,0.0008556382550548144,0.018861259791450005,0.014464104548096657,0.9969097971916199,0.007935905274985776,-0.003964685369282961,0.01843985915184021
4,0.0003849494920965905,0.00021229084813967347,0.016913351074174236,0.0008556382550548144,0.018031799995434306,0.013181055895984173,0.9971755743026733,0.0075869087369298425,-0.0029755965806543827,0.017784589901566505
5,0.000164942370449555,0.00015462626470252872,0.010480533080735897,0.0008556382550548144,0.015389164411911738,0.010479988530278206,0.9979428052902222,0.0064750155813809995,-0.0010515180183574557,0.015353197231888771
6,9.10771773811171e-05,7.103710231604055e-05,0.005135925128691033,0.0008556382550548144,0.010430761816717444,0.007404416333884001,0.9990549087524414,0.004388759745567581,-0.0004877375904470682,0.010419351980090141
7,6.536341121924731e-05,5.393596802605316e-05,0.003938806029831827,0.0008556382550548144,0.009088929518182303,0.00551810534670949,0.9992824196815491,0.0038241816562016497,0.0016166400164365768,0.00894399918615818
8,5.011236013766999e-05,4.170657120994292e-05,0.002678786748618123,0.0008556382550548144,0.0079923711488607,0.004688768181949854,0.9994451403617859,0.0033628029655070916,-0.0017631041118875146,0.007795477285981178
9,4.021677078627464e-05,3.574240690795705e-05,0.0017527321248563934,0.0008556382550548144,0.007398869391005363,0.0041782367043197155,0.9995244741439819,0.0031130861500368668,0.00040968539542518556,0.0073875184170901775
10,3.461067919690524e-05,3.331416883156635e-05,0.0013256141288522445,0.0008556382550548144,0.007143120198389848,0.003781300038099289,0.9995567798614502,0.003005479267506631,0.0011708514066413045,0.0070465076714754105
11,3.1615606025702116e-05,2.9832190193701535e-05,0.0015519784402968128,0.0008556382550548144,0.006759522729745338,0.0036243784707039595,0.9996030926704407,0.0028440800180107345,3.315292997285724e-05,0.0067594414576888084
12,2.9260099027952594e-05,2.8328358894214034e-05,0.001543417331726912,0.0008556382550548144,0.006586947246606487,0.0033680035267025232,0.9996231198310852,0.0027714686069958854,0.0008763717487454414,0.006528387777507305
13,2.726235167453221e-05,2.6685755074140616e-05,0.001244502364153901,0.0008556382550548144,0.00639312477099014,0.003471394069492817,0.999644935131073,0.0026899174898562003,-0.0007111799204722047,0.0063534448854625225
14,2.520875791055409e-05,2.4786753783700988e-05,0.00088910028109637,0.0008556382550548144,0.006161455283687548,0.0031398627907037735,0.9996702075004578,0.0025924421819146118,0.0002151062071789056,0.006157699041068554
15,2.4060369873445274e-05,2.345837674511131e-05,0.0009083777892016417,0.0008556382550548144,0.005994078799204991,0.0030995463021099567,0.999687910079956,0.002522018257913744,-0.00011816003825515509,0.005992914084345102
16,2.3444650448962217e-05,2.3748592866468243e-05,0.0013130106214891963,0.0008556382550548144,0.006031041805836733,0.003371134400367737,0.9996840357780457,0.002537570502172696,-0.0013256951933726668,0.005883536301553249
17,2.1895517622599276e-05,2.183152173529379e-05,0.001001392285417749,0.0008556382550548144,0.005782497245690613,0.0030922414734959602,0.9997095465660095,0.0024329949802965414,-0.0005611616652458906,0.005755204241722822
18,2.131429068362599e-05,2.2399712179321796e-05,0.0010636851606859107,0.0008556382550548144,0.005857261758438318,0.0033538404386490583,0.999701976776123,0.002464452268815796,-0.0013735898537561297,0.005693923681974411
19,2.0659058362879376e-05,2.1460484276758507e-05,0.001110512634314736,0.0008556382550548144,0.0057331489288958955,0.0032859311904758215,0.9997144937515259,0.002412231596943941,-0.001301100943237543,0.005583558697253466
20,1.980321717888324e-05,2.0089821191504598e-05,0.0009159201422552365,0.0008556382550548144,0.005547041722074697,0.0030496828258037567,0.9997327327728271,0.002333926691510491,-0.0008485870785079896,0.005481748841702938
21,1.9748441142534528e-05,1.985016388061922e-05,0.0012936303056526593,0.0008556382550548144,0.00551385690734679,0.0030932475347071886,0.9997358918190002,0.0023199641275481408,-0.0010151234455406666,0.005419607274234295
22,1.9219196373241073e-05,1.8653043298400007e-05,0.0013124638775349746,0.0008556382550548144,0.005345006875935196,0.002863265573978424,0.9997518062591553,0.002248920206316103,0.0001395425060763955,0.005343184806406498
23,1.8371433624350982e-05,1.841764969867654e-05,0.0009149253273838375,0.0008556382550548144,0.005311173665873177,0.002865663729608059,0.9997549653053284,0.0022346848289781273,0.00010401776671642438,0.00531015545129776
24,1.8738218083550844e-05,1.938513378263451e-05,0.0013800115088280706,0.0008556382550548144,0.005448887622518278,0.003146323375403881,0.9997420907020569,0.002292628196868878,0.0015315746422857046,0.005229211878031492
25,1.8782107266209398e-05,1.789810266927816e-05,0.001854551546876217,0.0008556382550548144,0.005235726368383813,0.0028957496397197247,0.9997618794441223,0.0022029402576849264,0.0006791162886656821,0.005191496107727289
26,1.8743604010119776e-05,1.8864220692194067e-05,0.001932633784362081,0.0008556382550548144,0.005375177824743831,0.0031864014454185963,0.9997490048408508,0.002261614681364387,-0.0015954532427713275,0.005132939200848341
27,1.7544928798290333e-05,1.7641856175032444e-05,0.0013999232590245275,0.0008556382550548144,0.005198111894704643,0.0029314393177628517,0.9997652769088745,0.00218711390762205,0.0009420112473890185,0.005112042650580406
28,1.7910718270286452e-05,1.813064045563806e-05,0.0016320798937182913,0.0008556382550548144,0.005269628208312823,0.0031441678293049335,0.999758780002594,0.002217204511149391,-0.0015783292474225163,0.005027709063142538
29,1.7963761618173318e-05,1.670923302299343e-05,0.0019450553904142537,0.0008556382550548144,0.005058848449308854,0.002823368413373828,0.9997776746749878,0.0021285185898570025,0.0008542200666852295,0.004986206069588661
30,1.7840337022789754e-05,1.876309579529334e-05,0.0018537752063210386,0.0008556382550548144,0.005360750003960161,0.0033088435884565115,0.9997503757476807,0.0022555441526547633,-0.0014773464063182473,0.005153162870556116
31,1.7759174726153207e-05,1.665110539761372e-05,0.0020142551711408107,0.0008556382550548144,0.005050041846726248,0.0028664732817560434,0.9997784495353699,0.002124813197711262,0.0005378525820560753,0.005021318327635527
32,1.5878573220915212e-05,1.789623092918191e-05,0.0010098549005248048,0.0008556382550548144,0.005235451726674838,0.0032493979670107365,0.9997618794441223,0.00220282470174587,-0.001747933099977672,0.004935047123581171
33,1.7296093978479297e-05,1.7728212696965784e-05,0.0020162122933247923,0.0008556382550548144,0.005210816772588198,0.0032499381341040134,0.9997641444206238,0.0021924595053461142,-0.001818003598600626,0.004883387591689825
34,1.6774529386667484e-05,1.7215028492501006e-05,0.0018023327644317735,0.0008556382550548144,0.005134845375486076,0.003157408442348242,0.9997709393501282,0.0021604944183011825,0.0018460106803104281,0.004791542422026396
35,1.6157811741221747e-05,1.5516241546720266e-05,0.0017021932550485078,0.0008556382550548144,0.004874910166387739,0.0028284327127039433,0.9997935891151428,0.0020511262626293583,-0.0009985053911805153,0.004771555308252573
36,1.6796099165124662e-05,1.511793743702583e-05,0.0020335141022928705,0.0008556382550548144,0.004811933850140269,0.00272221677005291,0.9997988939285278,0.0020246288766735156,-0.0002658205048646778,0.00480458652600646
37,1.539908973629483e-05,1.4681238099001348e-05,0.0012759362984361437,0.0008556382550548144,0.004741925334660482,0.0026488113217055798,0.999804675579071,0.0019951726816243485,0.0005922740674577653,0.0047047920525074005
38,1.5119133826778529e-05,1.47197906699148e-05,0.001206498802390066,0.0008556382550548144,0.004748147993742511,0.00272105704061687,0.9998041391372681,0.0019977908754024703,-0.0007724122260697186,0.0046848999336361885
