epoch,train_loss,val_loss,train_grad_norm,learning_rate,val_rmse,val_mae,val_r2,val_nrmse,val_residual_mean,val_residual_std
1,0.004727255214571155,0.00017700511671137065,0.039778418295357706,0.0030756565770932733,0.016465176439544222,0.012619500048458576,0.9976450800895691,0.006927749365892448,0.009703343734145164,0.013302149251103401
2,9.46750255284964e-05,3.922123141819611e-05,0.0040102586653728905,0.0030756565770932733,0.007750577528547314,0.005197908729314804,0.9994781613349915,0.0032610679123812798,0.002240285510197282,0.007419742178171873
3,2.904377028504054e-05,1.7417325580026954e-05,0.0017186659406162234,0.0030756565770932733,0.005164926827481249,0.003224453190341592,0.9997682571411133,0.0021731512374218195,0.0009147967211902142,0.005083268508315086
4,1.6476228925707153e-05,1.4036278116691392e-05,0.0008784191330183667,0.0030756565770932733,0.00463659740477921,0.0029744997154921293,0.9998132586479187,0.001950855786380319,-0.0004955774638801813,0.004610036965459585
5,1.3377335251009624e-05,2.2156744307721965e-05,0.0007729635838084697,0.0030756565770932733,0.005825410567724764,0.004361853934824467,0.9997051954269409,0.0024510508292940915,0.0021587626542896032,0.0054106516763567924
6,1.5864490277246138e-05,1.878883813333232e-05,0.0012684826876188853,0.0030756565770932733,0.005364426422112576,0.004056379199028015,0.999750018119812,0.0022570910114824024,-0.0027591523248702288,0.004600450862199068
7,1.5189190357237488e-05,2.253209095215425e-05,0.0014051161679253569,0.0030756565770932733,0.005874543065448099,0.004658948164433241,0.9997002482414246,0.0024717234064266427,-0.00302870268933475,0.00503360852599144
8,4.465299740071974e-05,4.587900548358448e-05,0.003419096991463463,0.0030756565770932733,0.008382634713568711,0.006803782191127539,0.9993895888328552,0.003527006985601497,0.006026246584951878,0.005826912820339203
9,3.402846224551987e-05,2.2390873709809966e-05,0.0026468254938132154,0.0030756565770932733,0.0058561076302964905,0.004859732463955879,0.9997020959854126,0.002463966667551086,0.004315090831369162,0.00395903829485178
10,2.4704761303187947e-05,1.1462969268904999e-05,0.002147550771156696,0.0030756565770932733,0.004190077047124615,0.003070622915402055,0.9998474717140198,0.0017629816305243056,0.0005703492206521332,0.004151077941060066
11,3.0365992097358684e-05,1.393200182064902e-05,0.0027228058809886002,0.0030756565770932733,0.004619343819128535,0.003274652874097228,0.9998146295547485,0.001943596312575728,0.00039061589632183313,0.004602798726409674
12,1.5175451335380784e-05,9.418076842848677e-06,0.001674312206592887,0.0030756565770932733,0.0037979957223564383,0.0027109235525131226,0.9998747110366821,0.0015980127849723415,-0.0019280355190858245,0.0032722242176532745
13,8.918410146309595e-06,9.289330591855105e-06,0.0009465846834846234,0.0030756565770932733,0.0037719486599995288,0.002901444910094142,0.9998764395713806,0.001587053441755523,0.0023349591065198183,0.00296235759742558
14,7.314770060215129e-06,5.952266292297281e-06,0.0008005265395380622,0.0030756565770932733,0.0030193572847654073,0.0019520365167409182,0.9999207854270935,0.0012703994148947797,-0.0006716567440889776,0.0029437043704092503
15,2.1659483939272052e-05,2.6803219952853397e-05,0.0019210613873068985,0.0030756565770932733,0.00640717812110152,0.005157031584531069,0.9996433854103088,0.002695830459430517,-0.004578286781907082,0.00448232376947999
16,4.734624296491217e-05,8.620911103207618e-06,0.003354214631300037,0.0030756565770932733,0.003633708772594671,0.0025814829859882593,0.9998853206634521,0.0015288887876550076,-0.0015964541817083955,0.003264226019382477
17,8.343844001501566e-06,3.932376785087399e-06,0.0010974400766729157,0.0030756565770932733,0.002454149619952393,0.0013811095850542188,0.9999476671218872,0.0010325873844022415,5.9678597608581185e-05,0.002453424036502838
18,7.621075051896956e-06,5.939437687629834e-05,0.0009242065970045643,0.0030756565770932733,0.009537756293841654,0.008691794238984585,0.9992098212242126,0.0040130262411282895,0.008516053669154644,0.004294837359338999
19,8.739903412008841e-05,0.00014225445920601487,0.004514274934114155,0.0030756565770932733,0.014760680121248105,0.013038037344813347,0.998107373714447,0.006210579809185966,-0.0034012773539870977,0.014363459311425686
20,0.00017449789616616078,3.4090720873791724e-05,0.006173940940223881,0.0030756565770932733,0.007225892812799586,0.0061122952029109,0.999546468257904,0.0030403059776300113,-0.005749728064984083,0.004376545548439026
21,4.395014963977571e-05,1.424768015567679e-05,0.002422496407430538,0.0030756565770932733,0.0046713841802780145,0.0033692040015012026,0.9998104572296143,0.0019654923779035345,-0.0027053607627749443,0.0038082615938037634
22,1.2222238469153776e-05,6.646173005719902e-06,0.0010626605149685231,0.0030756565770932733,0.003190503564376037,0.0020528044551610947,0.9999116063117981,0.0013424094862353947,-0.0005667837103828788,0.0031397563870996237
23,8.040847608624192e-06,6.4586579355818685e-06,0.0007614786060668557,0.0030756565770932733,0.0031451735079879375,0.0021159180905669928,0.9999140501022339,0.0013233367923865568,2.081567254208494e-05,0.003145104506984353
24,5.9963545416914195e-06,6.402251983672613e-06,0.0005688176667773275,0.0030756565770932733,0.0031314099126593512,0.0021860413253307343,0.999914824962616,0.0013175457376013186,-0.0009789851028472185,0.0029744438361376524
25,6.962505384373279e-06,1.2305667951295618e-05,0.0008193832160837845,0.0030756565770932733,0.004341364738294166,0.003376179840415716,0.999836266040802,0.0018266361689627773,0.001199843711219728,0.004172268323600292
26,2.1878746536328564e-05,1.3772070815321058e-05,0.0019330357676103321,0.0030756565770932733,0.004592753721817806,0.00377749465405941,0.9998167753219604,0.0019324084865320905,-0.00018748464935924858,0.004588924814015627
27,7.40887178705764e-06,3.4508998396631796e-06,0.0007247989045074708,0.0030756565770932733,0.00229900348983041,0.0011816314654424787,0.999954104423523,0.0009673094015929068,4.016001184936613e-06,0.0022990000434219837
28,4.5937663149483605e-06,4.3656186790030915e-06,0.0004425217401430275,0.0030756565770932733,0.002585807145194178,0.0016100720968097448,0.9999419450759888,0.0010879824990770038,-0.0007688002078793943,0.0024688751436769962
29,4.0379120491707e-06,3.3466715194663266e-06,0.0003734473505751589,0.0030756565770932733,0.002264019512987162,0.001291904249228537,0.9999554753303528,0.0009525898372880787,0.0008285501389764249,0.002106962027028203
30,3.507215767837936e-06,2.8434774321794976e-06,0.00026650907913018706,0.0030756565770932733,0.002086883801717876,0.0010301168076694012,0.9999621510505676,0.0008780597029813813,-0.00025088360416702926,0.002071748487651348
31,3.7612565815184746e-06,3.610731255321298e-06,0.0003967028249430589,0.0030756565770932733,0.0023516410718234415,0.001513545517809689,0.999951958656311,0.0009894567485474487,0.0006110758986324072,0.002270859433338046
32,4.795992179294574e-06,2.0424837202881463e-05,0.0006170672823495994,0.0030756565770932733,0.005593103354954108,0.004925910849124193,0.999728262424469,0.002353307197340111,0.004760175943374634,0.0029365839436650276
33,1.6824330571450574e-05,2.2097576220403425e-05,0.0018314604496230344,0.0030756565770932733,0.005817627824674962,0.004952728282660246,0.9997060298919678,0.002447776227687109,0.004210252780467272,0.004014793783426285
34,2.3602474604038953e-05,1.69880277098855e-05,0.0018636538110709065,0.0030756565770932733,0.005100878439300941,0.003918138798326254,0.9997739791870117,0.0021462027754826623,0.0018746241694316268,0.0047439164482057095
35,8.040728880587267e-06,5.8393275139678735e-06,0.0008675504292749719,0.0030756565770932733,0.0029905766821289423,0.0021695534233003855,0.9999223351478577,0.0012582899302259175,0.0017401358345523477,0.002432175213471055
36,5.1937809387579495e-05,3.128738535451703e-05,0.0029234899112474066,0.0030756565770932733,0.006922421985568213,0.00633561797440052,0.9995837211608887,0.002912620140880047,-0.00603210786357522,0.0033961134031414986
37,2.2791156983917713e-05,1.4637422282248735e-05,0.001708320139036865,0.0030756565770932733,0.004734844405195245,0.0035772451665252447,0.9998052716255188,0.001992193369207452,0.0024056988768279552,0.0040781572461128235
38,8.612179629251062e-06,6.213989763637073e-06,0.0008571790701009151,0.0030756565770932733,0.0030850261568299005,0.0022239573299884796,0.9999173283576965,0.0012980296980243944,0.0016708828043192625,0.0025933641009032726
39,1.0778921491042377e-05,3.6172656109556556e-05,0.0009604328592470476,0.0030756565770932733,0.007443266933440061,0.006267525255680084,0.9995187520980835,0.003131766487145825,-0.005950662307441235,0.004471223801374435
40,5.435796574602136e-05,6.8231461227696855e-06,0.002562135154350329,0.0030756565770932733,0.003232702312817772,0.0020873520988970995,0.9999092221260071,0.0013601646772491132,0.00022350333165377378,0.0032249665819108486
41,5.9195231694632506e-05,8.407531277043745e-05,0.0024116264330983767,0.0030756565770932733,0.011347695312005995,0.010420172475278378,0.9988813996315002,0.004774560982734685,-0.010282525792717934,0.004799986723810434
42,4.916798034173553e-05,1.476973466196796e-05,0.0019586323815079555,0.0030756565770932733,0.004756198030230973,0.004078147001564503,0.9998034834861755,0.0020011779411520003,0.0037983565125614405,0.00286250002682209
43,7.662785232501587e-06,1.630007682251744e-05,0.0005570456600410948,0.0030756565770932733,0.0049965260973744334,0.0038574819918721914,0.9997831583023071,0.002102296360433595,-0.002147449180483818,0.004511511418968439
44,6.785122916751009e-06,5.9023032008553855e-06,0.0005348136903070084,0.0030756565770932733,0.0030066588045266403,0.002093377523124218,0.9999215006828308,0.0012650565089900102,-0.0015961941098794341,0.002547972137108445
45,7.485835060703851e-06,7.317804829654051e-06,0.0006626283927176181,0.0030756565770932733,0.00334783276819656,0.0025620893575251102,0.9999026656150818,0.0014086060008009053,-0.0002783093077596277,0.003336244495585561
46,7.470142522184428e-06,1.5189033547358122e-05,0.0006954303012289615,0.0015378282885466367,0.004823238002175641,0.003765371162444353,0.9997979402542114,0.0020293851167528455,0.002832479542121291,0.0039039317052811384
47,5.88132531577555e-06,3.772972604565439e-06,0.0005189501706544013,0.0015378282885466367,0.0024038932736052247,0.0013924443628638983,0.9999498128890991,0.001011441946160688,-0.0009215837344527245,0.0022202222608029842
48,3.233267420910124e-06,2.903174845414469e-06,0.0001489528214303009,0.0015378282885466367,0.0021086768914951844,0.0009693291503936052,0.9999613761901855,0.0008872291804200187,-9.64179853326641e-05,0.0021064714528620243
49,3.008424391737208e-06,2.783957370411372e-06,9.99192032622515e-05,0.0015378282885466367,0.002064926783067538,0.0009318878292106092,0.9999629855155945,0.0008688212522067852,-0.00012645256356336176,0.0020610513165593147
50,2.9396119998637006e-06,2.680413444977603e-06,0.00011161839321513381,0.0015378282885466367,0.0020261623894153955,0.0009235512698069215,0.9999643564224243,0.0008525110714729874,9.063446486834437e-05,0.0020241341553628445
51,2.9903166023359518e-06,3.0868256999383448e-06,0.0001690588277824022,0.0015378282885466367,0.002174349834869209,0.0012387001188471913,0.9999589323997498,0.0009148611765596411,-0.0008099608821794391,0.0020178603008389473
52,3.2207905795595643e-06,3.127317086182302e-06,0.0002512294714524998,0.0015378282885466367,0.0021885642266958713,0.0012336833169683814,0.9999583959579468,0.0009208419046936685,-0.0008352574077434838,0.002022908302024007
53,2.840680612540122e-06,2.5286569780291757e-06,0.00015915685379280916,0.0015378282885466367,0.0019679696318264457,0.0009308247244916856,0.9999663829803467,0.000828026375486484,-0.00012650775897782296,0.0019638994708657265
54,2.7711936289571375e-06,2.536776264605578e-06,0.00016020629162334651,0.0015378282885466367,0.001971125772145705,0.0009754303027875721,0.9999662637710571,0.0008293543265822828,-0.00033594202250242233,0.0019422870827838778
55,2.6938788453532784e-06,2.4521207251382293e-06,0.00014794706715221578,0.0015378282885466367,0.0019379584903409916,0.0009085886995308101,0.9999673962593079,0.0008153991396254561,2.193103227909887e-06,0.0019379572477191687
56,2.7049608628918317e-06,2.3536724711448187e-06,0.0001812066357887389,0.0015378282885466367,0.0018986565301380208,0.0008879351080395281,0.9999687075614929,0.0007988627769041589,0.0002577531267888844,0.0018810793990269303
57,2.5751596045405937e-06,2.3549980596726527e-06,0.00014898265267958852,0.0015378282885466367,0.0018991908617853762,0.000931667978875339,0.9999686479568481,0.0007990875978008394,0.0003342056297697127,0.0018695540493354201
58,2.509837877693956e-06,2.3568964024889283e-06,0.00012976466514869671,0.0015378282885466367,0.0018999567443533359,0.0009221258223988116,0.9999686479568481,0.0007994098441183333,0.0002979690907523036,0.0018764461856335402
59,2.713783140149774e-06,2.8738120363414055e-06,0.00023087506189434752,0.0015378282885466367,0.0020979848751818174,0.0012875443790107965,0.999961793422699,0.0008827304974264285,-0.00021982233738526702,0.0020864366088062525
60,3.6561769547915903e-06,4.832953436562093e-06,0.0005009785027709975,0.0015378282885466367,0.0027206953524073645,0.001907189143821597,0.9999356865882874,0.0011447369283671275,0.001146072754636407,0.002467529149726033
61,2.7693585447455657e-06,2.2308452116703847e-06,0.00026685006276213334,0.0015378282885466367,0.0018484517864518217,0.0008702423656359315,0.9999703168869019,0.0007777390505648809,0.00023998522374313325,0.0018328066216781735
62,2.464902835137244e-06,2.138029458365054e-06,0.00020453962498050528,0.0015378282885466367,0.0018095897905610096,0.0008708921959623694,0.9999715685844421,0.0007613878035327938,-2.0735089492518455e-05,0.0018094710540026426
63,2.5020354948018003e-06,2.252751073683612e-06,0.000196067804674531,0.0015378282885466367,0.0018575037723150053,0.00093216443201527,0.999970018863678,0.0007815476881190542,-0.0005110367201268673,0.001785822445526719
64,2.455959614573138e-06,2.255275376228383e-06,0.00022608416124488307,0.0015378282885466367,0.0018585462751426656,0.000971102446783334,0.999970018863678,0.000781986322853992,0.00016234118083957583,0.001851442619226873
65,2.914145027586658e-06,2.1626656234730035e-06,0.0004191299005372735,0.0015378282885466367,0.0018199861161992887,0.0009408093173988163,0.9999712109565735,0.000765762074201113,-0.0002967581385746598,0.0017956291558220983
66,2.546615343947321e-06,1.983992433451931e-06,0.0002954379498289366,0.0015378282885466367,0.001743184589146088,0.0008256168221123517,0.9999735951423645,0.0007334477086493091,0.0002714444126468152,0.0017219205619767308
67,2.313406119875643e-06,2.353440777369542e-06,0.00022619863879006185,0.0015378282885466367,0.0018985624602292199,0.0011075494112446904,0.9999687075614929,0.0007988231968393209,0.0005396202323026955,0.0018202607752755284
68,2.2386988121070317e-06,1.8968662516272161e-06,0.00021674847078387324,0.0015378282885466367,0.001704478750590187,0.0007861160556785762,0.99997478723526,0.0007171621650660663,2.6452138627064414e-05,0.0017042735125869513
69,2.432938635722946e-06,2.0021047930640634e-06,0.0003015693156707951,0.0015378282885466367,0.0017511235512824954,0.0008462308323942125,0.9999733567237854,0.0007367880396872595,0.00020742857304867357,0.0017387947300449014
70,2.5806471431418945e-06,2.6842446914088214e-06,0.00037404261037408525,0.0015378282885466367,0.0020276106175943763,0.0012264765100553632,0.9999642968177795,0.0008531204157995083,0.0007447681273333728,0.0018858752446249127
71,2.4403580856155065e-06,1.8811267636920093e-06,0.000363896177543894,0.0015378282885466367,0.0016973920687789225,0.0008312276913784444,0.9999749660491943,0.000714180432340363,-0.0003252614405937493,0.0016659366665408015
72,2.1382012391768512e-06,2.4758080598985543e-06,0.00023065062581219666,0.0015378282885466367,0.0019472946002343533,0.001228343229740858,0.9999670386314392,0.0008193273228205237,-0.0004758843861054629,0.0018882506992667913
73,2.427654024878783e-06,5.5281784625549335e-06,0.0003800931690457408,0.0015378282885466367,0.002909807872251475,0.0023439989890903234,0.9999264478683472,0.0012243063240697967,-0.0002623506006784737,0.0028979568742215633
74,3.115369401842015e-06,1.966040827028337e-06,0.0005249403336196676,0.0015378282885466367,0.0017352799970069433,0.0009705508127808571,0.9999738335609436,0.0007301218388427712,0.00023793915170244873,0.0017188895726576447
75,2.3939704224825876e-06,2.2958615772949997e-06,0.00036313135157444327,0.0015378282885466367,0.0018751937568892098,0.00116776954382658,0.999969482421875,0.0007889907774698772,-0.00031206884887069464,0.0018490442307665944
76,2.8689916949328367e-06,1.9073486328125e-06,0.0004884124345502262,0.0015378282885466367,0.001709182668681331,0.0008603642927482724,0.9999746084213257,0.0007191413461390895,0.0004192402120679617,0.0016569679137319326
77,2.1612456196505392e-06,1.9039640619666898e-06,0.0003011506989594515,0.0015378282885466367,0.00170766458043222,0.0009037035051733255,0.9999746680259705,0.0007185026080761381,-0.00024251734430436045,0.0016903560608625412
78,3.2565292810561785e-06,2.5704000563564477e-06,0.0006357797623154427,0.0015378282885466367,0.001984145600472263,0.0013366315979510546,0.9999657869338989,0.0008348324402098244,0.00037505029467865825,0.0019483764190226793
79,3.2728143911039555e-06,2.395849605818512e-06,0.0005895008165470854,0.0015378282885466367,0.001915593209943503,0.0011561287101358175,0.9999681115150452,0.0008059889120666681,-0.00045984197640791535,0.0018595813307911158
80,3.4185802113435266e-06,3.1302461138693616e-06,0.0006454864817737864,0.0015378282885466367,0.002189590436177427,0.0014771847054362297,0.999958336353302,0.0009212736839771293,0.0010886574164032936,0.0018997713923454285
81,7.23785010125409e-06,2.7458979729999555e-06,0.00117024895256618,0.0015378282885466367,0.002050762920602846,0.0013431906700134277,0.9999634623527527,0.0008628617843827602,1.0062254659715109e-05,0.0020507383160293102
82,4.40543090657489e-06,4.725442522612866e-06,0.0007568969550330869,0.0015378282885466367,0.002690261916693861,0.002154196612536907,0.999937117099762,0.0011319320115330878,-0.002005662303417921,0.0017929940950125456
