epoch,train_loss,val_loss,train_grad_norm,learning_rate,val_rmse,val_mae,val_r2,val_nrmse,val_residual_mean,val_residual_std
1,0.011804238686131107,0.004890645854175091,0.14764034041914353,0.0005028094536203313,0.08654790267620004,0.07162141799926758,0.9349329471588135,0.036415168709905625,0.06401343643665314,0.058247920125722885
2,0.001963318545474774,0.0013057735050097108,0.05465817798196768,0.0005028094536203313,0.04472057706438014,0.04061933234333992,0.9826274514198303,0.0188162544469326,-0.039300739765167236,0.021339671686291695
3,0.0005380294023780152,0.0006688814610242844,0.030679876194629627,0.0005028094536203313,0.03200722598864617,0.02581682987511158,0.9911009669303894,0.01346709161368439,0.024762554094195366,0.020280003547668457
4,0.00047859891654095717,0.0004187545273452997,0.024293001181219256,0.0005028094536203313,0.02532521865079329,0.02213798463344574,0.9944287538528442,0.010655626321000262,-0.018792826682329178,0.01697634719312191
5,0.00022246180742513388,0.00011333530710544437,0.013781559412683258,0.0005028094536203313,0.01317516362021747,0.00998448021709919,0.9984921216964722,0.005543471201212188,0.007873807102441788,0.01056352723389864
6,0.00010721044964157045,7.975875632837415e-05,0.010156365336809857,0.0005028094536203313,0.011052550631238015,0.008504249155521393,0.9989388585090637,0.00465037838544856,-0.005262131802737713,0.009719508700072765
7,7.677116203315866e-05,6.377665704349056e-05,0.005954911402258793,0.0005028094536203313,0.009883351681748163,0.006555600091814995,0.9991514682769775,0.004158436054270319,0.003346712328493595,0.009299470111727715
8,5.60083159750017e-05,4.606688526109792e-05,0.004123921325119255,0.0005028094536203313,0.008399776713058174,0.005773939657956362,0.9993870854377747,0.0035342195093499853,-0.0020635155960917473,0.00814236793667078
9,4.580873509338643e-05,4.011313649243675e-05,0.0027998311711139533,0.0005028094536203313,0.00783820505590428,0.0049925860948860645,0.9994663000106812,0.003297937334905291,0.001334220403805375,0.007723814807832241
10,4.256044121575542e-05,4.127638021600433e-05,0.0023496383373486935,0.0005028094536203313,0.007951043524944261,0.005614859517663717,0.9994508624076843,0.0033454143015330252,-0.0025094463489949703,0.007544651627540588
11,3.8555544354797654e-05,3.643369200290181e-05,0.0014520035286999479,0.0005028094536203313,0.0074700743669316935,0.004737893119454384,0.9995152950286865,0.003143045757735773,0.0005593302194029093,0.007449105381965637
12,3.5949701365704335e-05,3.523044506437145e-05,0.0010769180472154792,0.0005028094536203313,0.007345687178418469,0.004693508613854647,0.9995312690734863,0.0030907096488874014,-0.0005878499941900373,0.007322127465158701
13,3.487563097021646e-05,3.2304909836966544e-05,0.0012817247685681316,0.0005028094536203313,0.007034085315924345,0.004335691221058369,0.9995701909065247,0.002959602666023856,0.0002718720061238855,0.0070288293063640594
14,3.3078965215180586e-05,3.0980518204160035e-05,0.0008461693410393761,0.0005028094536203313,0.00688838925731985,0.004271455574780703,0.9995878338813782,0.002898300815945518,-0.00012514028639998287,0.006887252442538738
15,3.150655094133173e-05,3.0157241781125776e-05,0.0006807284540091811,0.0005028094536203313,0.006796246116640325,0.004284105729311705,0.9995988011360168,0.0028595314418815502,-0.0006219589849933982,0.006767726968973875
16,3.035751655665485e-05,2.9273072868818417e-05,0.0008822796884300024,0.0005028094536203313,0.006695877161413081,0.004122522659599781,0.9996105432510376,0.002817301043168005,-0.00031522446079179645,0.006688453257083893
17,2.9371420977339665e-05,2.8368516723276116e-05,0.0007092711865690999,0.0005028094536203313,0.006591612539539671,0.003983994945883751,0.9996225833892822,0.002773431536471815,0.0004020417982246727,0.006579339969903231
18,2.818590372852567e-05,2.721456257859245e-05,0.0008508625643175429,0.0005028094536203313,0.006456156209956148,0.003912786487489939,0.9996379017829895,0.0027164380687841804,-0.00015976701979525387,0.006454179063439369
